Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-08-16,2023-08-16 14:02:47,27320,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-16,2023-08-16 14:02:47,27320,Schezwan Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,2,biller,0,,VEG BIRYANI & RICE,
2023-08-16,2023-08-16 14:02:47,27320,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-16,2023-08-16 14:02:47,27320,Paneer- 65,140.00,1.00,140.00,0.00,7.00,147.00,2,biller,0,,Veg Starters,
2023-08-16,2023-08-16 13:28:52,27319,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Deserts & Mocktails,
2023-08-16,2023-08-16 13:25:31,27318,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,50,biller,0,,Deserts & Mocktails,
2023-08-16,2023-08-16 13:03:32,27317,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-08-16,2023-08-16 13:03:32,27317,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-15,2023-08-15 20:43:17,27316,Mushroom Biriyani,140.00,1.00,140.00,0.00,7.00,147.00,11,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 20:43:17,27316,Schezwan Paneer Fried Rice,160.00,2.00,320.00,0.00,16.00,336.00,11,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 20:43:17,27316,Schezwan Mushroom Fried Rice,140.00,2.00,280.00,0.00,14.00,294.00,11,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 20:43:17,27316,Schezwan Veg Noodles,130.00,2.00,260.00,0.00,13.00,273.00,11,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 20:43:17,27316,Romali Roti (1 No),50.00,6.00,300.00,0.00,15.00,315.00,11,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:43:17,27316,Kadai Vegetables,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Gravy,
2023-08-15,2023-08-15 20:43:17,27316,Green Peas  Mushroom  Masala,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Gravy,
2023-08-15,2023-08-15 20:43:17,27316,Paneer Do Pyaza,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Gravy,
2023-08-15,2023-08-15 20:43:17,27316,Dragon Mushroom,160.00,1.00,160.00,0.00,8.00,168.00,11,biller,0,,Veg Starters,
2023-08-15,2023-08-15 20:43:17,27316,Babycorn Manchurian,160.00,1.00,160.00,0.00,8.00,168.00,11,biller,0,,Veg Starters,
2023-08-15,2023-08-15 20:40:37,27315,Dragon Prawns,199.00,1.00,199.00,0.00,9.94,208.94,12,biller,0,,NON VEG STARTERS FISH,
2023-08-15,2023-08-15 20:40:37,27315,Dragon Fish,199.00,2.00,398.00,0.00,19.90,417.90,12,biller,0,,NON VEG STARTERS FISH,
2023-08-15,2023-08-15 20:40:37,27315,Pepper Tandoori Chicken ( Full ),399.00,1.00,399.00,0.00,19.96,418.96,12,biller,0,,Non Veg Tandoor,
2023-08-15,2023-08-15 20:40:37,27315,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-15,2023-08-15 20:40:37,27315,Chicken 65 Boneless,190.00,1.00,190.00,0.00,9.50,199.50,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-15,2023-08-15 20:40:37,27315,Chapathi (2 No),50.00,5.00,250.00,0.00,12.50,262.50,12,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:40:37,27315,Butter Naan,60.00,5.00,300.00,0.00,15.00,315.00,12,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:40:37,27315,Karaikudi Kozhi Kozhimbu,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-15,2023-08-15 20:40:37,27315,Methi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-15,2023-08-15 20:39:33,27314,Chicken Biriyani With Raitha And Gravy,160.00,3.00,480.00,0.00,24.00,504.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:39:33,27314,Chicken Fried Rice,160.00,2.00,320.00,0.00,16.00,336.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:39:33,27314,Schewan Chicken Noodle,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:39:33,27314,Prawns Schezwan Noodles,170.00,2.00,340.00,0.00,17.00,357.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:39:33,27314,Schezwan Prawn Fried Rice,170.00,3.00,510.00,0.00,25.50,535.50,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:39:33,27314,Schewan Egg Noodle,140.00,1.00,140.00,0.00,7.00,147.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:33:20,27313,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:33:10,27312,Singapore Noodles Veg,130.00,1.00,130.00,0.00,6.50,136.50,4,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 20:33:02,27311,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,7,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:33:02,27311,Fish 65,199.00,1.00,199.00,0.00,9.94,208.94,7,biller,0,,NON VEG STARTERS FISH,
2023-08-15,2023-08-15 20:29:23,27310,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Gravy,
2023-08-15,2023-08-15 20:29:23,27310,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,11,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:07:36,27309,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,8,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 20:07:36,27309,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,8,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:07:36,27309,Chicken 65 Boneless,190.00,1.00,190.00,0.00,9.50,199.50,8,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-15,2023-08-15 20:07:36,27309,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,8,biller,0,,Indian Breads,
2023-08-15,2023-08-15 20:07:36,27309,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,8,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 20:03:40,27308,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 20:03:29,27307,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 19:45:35,27306,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,32.00,14.40,302.40,45,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 19:43:24,27305,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,9,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 19:09:25,27304,Masala Omelet (two Eggs,40.00,1.00,40.00,0.00,2.00,42.00,21,biller,0,,NON VEG STARTERS EGG,
2023-08-15,2023-08-15 19:09:25,27304,Full Boil,20.00,1.00,20.00,0.00,1.00,21.00,21,biller,0,,NON VEG STARTERS EGG,
2023-08-15,2023-08-15 18:55:22,27303,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Veg Noodles,130.00,2.00,260.00,0.00,13.00,273.00,13,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Singapore Fried Rice Veg,130.00,1.00,130.00,0.00,6.50,136.50,13,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Mushroom Pulao,140.00,1.00,140.00,0.00,7.00,147.00,13,biller,0,,VEG BIRYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Mushroom Manchurian,140.00,1.00,140.00,0.00,7.00,147.00,13,biller,0,,Veg Starters,
2023-08-15,2023-08-15 15:26:09,27302,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:26:09,27302,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,13,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 15:26:09,27302,Fish Manchurian Dry,199.00,1.00,199.00,0.00,9.94,208.94,13,biller,0,,NON VEG STARTERS FISH,
2023-08-15,2023-08-15 15:26:09,27302,Gobi- 65,120.00,1.00,120.00,0.00,6.00,126.00,13,biller,0,,Veg Starters,
2023-08-15,2023-08-15 15:26:09,27302,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,13,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 15:26:09,27302,Chicken Chettinad Gravy,170.00,1.00,170.00,0.00,8.50,178.50,13,biller,0,,Non Veg Gravy,
2023-08-15,2023-08-15 15:26:09,27302,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,13,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 15:04:56,27301,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:04:56,27301,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:04:56,27301,Prawn Noodles,170.00,1.00,170.00,0.00,8.50,178.50,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 15:04:56,27301,Mushroom Manchurian,140.00,1.00,140.00,0.00,7.00,147.00,2,biller,0,,Veg Starters,
2023-08-15,2023-08-15 15:04:56,27301,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,2,biller,0,,Deserts & Mocktails,
2023-08-15,2023-08-15 13:37:26,27300,Chicken Biriyani With Raitha And Gravy,160.00,3.00,480.00,0.00,24.00,504.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-08-15,2023-08-15 13:37:26,27300,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-15,2023-08-15 13:37:26,27300,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,3,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 22:54:23,27299,Dragon Prawns,199.00,1.00,199.00,0.00,9.94,208.94,48,biller,0,,NON VEG STARTERS FISH,
2023-08-14,2023-08-14 22:54:23,27299,Fish 65,199.00,1.00,199.00,0.00,9.94,208.94,48,biller,0,,NON VEG STARTERS FISH,
2023-08-14,2023-08-14 22:54:23,27299,Kanniyakumari Fish Fry,199.00,1.00,199.00,0.00,9.94,208.94,48,biller,0,,NON VEG STARTERS FISH,
2023-08-14,2023-08-14 22:54:23,27299,Prawn 65,199.00,1.00,199.00,0.00,9.94,208.94,48,biller,0,,NON VEG STARTERS FISH,
2023-08-14,2023-08-14 22:54:23,27299,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,48,biller,0,,Indian Breads,
2023-08-14,2023-08-14 22:54:23,27299,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,48,biller,0,,Indian Breads,
2023-08-14,2023-08-14 22:54:23,27299,Butter Roti,50.00,1.00,50.00,0.00,2.50,52.50,48,biller,0,,Indian Breads,
2023-08-14,2023-08-14 22:54:23,27299,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,48,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:54:23,27299,Methi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,48,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:54:23,27299,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,48,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:54:23,27299,Kadai Prawns,199.00,1.00,199.00,0.00,9.94,208.94,48,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:54:23,27299,Garlic Chicken Masasla,170.00,1.00,170.00,0.00,8.50,178.50,48,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Mixed Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Mixed Noodles,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Prawn Biriyani,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:53:29,27298,Butter Naan,60.00,4.00,240.00,0.00,12.00,252.00,49,biller,0,,Indian Breads,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Chettinad Gravy,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Manchurian Gravy,170.00,1.00,170.00,0.00,8.50,178.50,49,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:53:29,27298,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,49,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 22:52:39,27297,Chicken Kati Roll,120.00,2.00,240.00,0.00,12.00,252.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Chicken Lolly Pop,190.00,2.00,380.00,0.00,19.00,399.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Chilly Chicken Dry,190.00,1.00,190.00,0.00,9.50,199.50,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Grill Chicken (full),389.00,1.00,389.00,0.00,19.46,408.46,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Kozhi Malliperattal,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Chicken 65 Boneless,190.00,1.00,190.00,0.00,9.50,199.50,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Chicken Pallipalayam,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:52:39,27297,Chicken Manchurian Dry,190.00,1.00,190.00,0.00,9.50,199.50,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 22:28:32,27296,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 22:28:32,27296,Pepper Thandoor (quarter),109.00,1.00,109.00,0.00,5.46,114.46,41,biller,0,,Non Veg Tandoor,
2023-08-14,2023-08-14 22:09:40,27295,Chicken Fried Rice,160.00,2.00,320.00,0.00,16.00,336.00,17,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 21:33:41,27294,Vegetable Pepper Soup,80.00,1.00,80.00,0.00,4.00,84.00,6,biller,0,,Veg Soup,
2023-08-14,2023-08-14 21:31:30,27293,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 21:27:10,27292,Naan,50.00,2.00,100.00,0.00,5.00,105.00,5,biller,0,,Indian Breads,
2023-08-14,2023-08-14 21:27:10,27292,Roti,40.00,2.00,80.00,0.00,4.00,84.00,5,biller,0,,Indian Breads,
2023-08-14,2023-08-14 21:27:10,27292,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,5,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 21:25:49,27291,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 20:36:49,27290,Mineral Water,20.00,2.00,40.00,2.00,1.90,39.90,50,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 20:34:38,27289,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 20:29:17,27288,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,24,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 20:29:17,27288,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,24,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 19:18:26,27287,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,50,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 19:12:44,27286,Butter Naan,60.00,2.00,120.00,24.00,4.80,100.80,50,biller,0,,Indian Breads,
2023-08-14,2023-08-14 19:12:44,27286,Methi Chicken Masala,170.00,1.00,170.00,34.00,6.80,142.80,50,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 17:06:56,27285,Strawberry Milk Shake,100.00,1.00,100.00,0.00,5.00,105.00,45,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 15:17:09,27284,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 15:17:09,27284,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 15:00:59,27283,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,49,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:56:48,27282,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 14:45:12,27281,Schewan Chicken Noodle,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 14:45:12,27281,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 14:45:12,27281,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 14:45:12,27281,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,2,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:40:39,27280,Soft Drink 600ml,40.00,2.00,80.00,0.00,4.00,84.00,13,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:40:39,27280,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,13,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 14:40:39,27280,Ice Cream With Jamun,100.00,2.00,200.00,0.00,10.00,210.00,13,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:33:59,27279,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 14:33:59,27279,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-14,2023-08-14 14:33:59,27279,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 14:20:19,27278,Pulka (2 No),40.00,4.00,160.00,0.00,8.00,168.00,3,biller,0,,Indian Breads,
2023-08-14,2023-08-14 14:20:19,27278,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,3,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 14:20:19,27278,Karaikudi Kozhi Kozhimbu,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 14:20:19,27278,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:20:19,27278,Chapathi (2 No),50.00,3.00,150.00,0.00,7.50,157.50,3,biller,0,,Indian Breads,
2023-08-14,2023-08-14 14:20:19,27278,Pepper Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
2023-08-14,2023-08-14 14:15:05,27277,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,12,biller,0,,Indian Breads,
2023-08-14,2023-08-14 14:15:05,27277,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,12,biller,0,,Veg Gravy,
2023-08-14,2023-08-14 14:15:05,27277,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,12,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 14:15:05,27277,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,12,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 13:50:39,27276,Schezwan Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,8,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 13:50:39,27276,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,8,biller,0,,Deserts & Mocktails,
2023-08-14,2023-08-14 12:46:08,27275,Chicken Fried Rice,160.00,4.00,640.00,0.00,32.00,672.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-08-14,2023-08-14 12:46:08,27275,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,10,biller,0,,Deserts & Mocktails,
2023-08-13,2023-08-13 22:31:43,27274,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,12,biller,0,,Non Veg Tandoor,
2023-08-13,2023-08-13 22:31:43,27274,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-13,2023-08-13 22:31:43,27274,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-13,2023-08-13 22:31:43,27274,Karaikudi Chicken,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-08-13,2023-08-13 22:31:43,27274,Egg Pepper Fry,60.00,1.00,60.00,0.00,3.00,63.00,12,biller,0,,NON VEG STARTERS EGG,
2023-08-13,2023-08-13 22:31:43,27274,Egg Bhurji,50.00,1.00,50.00,0.00,2.50,52.50,12,biller,0,,NON VEG STARTERS EGG,
2023-08-13,2023-08-13 22:31:43,27274,Butter Naan,60.00,6.00,360.00,0.00,18.00,378.00,12,biller,0,,Indian Breads,
2023-08-13,2023-08-13 22:31:43,27274,Pulka (2 No),40.00,3.00,120.00,0.00,6.00,126.00,12,biller,0,,Indian Breads,
2023-08-13,2023-08-13 22:31:43,27274,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Schezwan Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Schewan Chicken Noodle,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Egg Briyani With Raitha And Chicken Gravy,140.00,1.00,140.00,0.00,7.00,147.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Singapore Fried Rice Non-veg,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-08-13,2023-08-13 22:31:43,27274,Chicken Pallipalayam Gravy,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-13,2023-08-13 22:31:43,27274,Chicken Chettinad Gravy,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-13,2023-08-13 22:31:43,27274,Pepper Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-13,2023-08-13 22:31:43,27274,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-08-13,2023-08-13 22:28:34,27273,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,9,biller,0,,Non Veg Tandoor,
2023-08-13,2023-08-13 22:28:34,27273,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,9,biller,0,,Non Veg Tandoor,
