Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-05-12,2023-05-12 14:26:18,24755,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:26:18,24755,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,4,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:26:18,24755,Venila Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,4,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:21:04,24754,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 14:21:04,24754,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,49,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:17:23,24753,Mineral Water,20.00,4.00,80.00,0.00,4.00,84.00,50,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:15:53,24752,Mint Lime Soda,55.00,3.00,165.00,0.00,8.26,173.26,16,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:15:53,24752,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,16,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:15:53,24752,Butterscotch Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,16,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Dragon Chicken,190.00,2.00,380.00,0.00,19.00,399.00,15,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:12:19,24751,Pichipotta Kozhivaruval,160.00,2.00,320.00,0.00,16.00,336.00,15,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Pallipalayam,160.00,2.00,320.00,0.00,16.00,336.00,15,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:12:19,24751,Gobi- 65,120.00,1.00,120.00,0.00,6.00,126.00,15,biller,0,,Veg Starters,
2023-05-12,2023-05-12 14:12:19,24751,Prawn Pepper Fry,199.00,2.00,398.00,0.00,19.90,417.90,15,biller,0,,NON VEG STARTERS FISH,
2023-05-12,2023-05-12 14:12:19,24751,Fish 65,199.00,2.00,398.00,0.00,19.90,417.90,15,biller,0,,NON VEG STARTERS FISH,
2023-05-12,2023-05-12 14:12:19,24751,Veg Pulao,130.00,1.00,130.00,0.00,6.50,136.50,15,biller,0,,VEG BIRYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Karaikudi Kozhi Kozhimbu,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 14:12:19,24751,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,15,biller,0,,Indian Breads,
2023-05-12,2023-05-12 14:12:19,24751,Tawa Paratha,30.00,2.00,60.00,0.00,3.00,63.00,15,biller,0,,Indian Breads,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Manchurian Gravy,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 14:12:19,24751,Chilly Chicken Dry,190.00,1.00,190.00,0.00,9.50,199.50,15,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:12:19,24751,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Biriyani With Raitha And Gravy,160.00,4.00,640.00,0.00,32.00,672.00,15,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Romali Roti (1 No),50.00,5.00,250.00,0.00,12.50,262.50,15,biller,0,,Indian Breads,
2023-05-12,2023-05-12 14:12:19,24751,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,15,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Mixed Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Veg Pulao,130.00,1.00,130.00,0.00,6.50,136.50,15,biller,0,,VEG BIRYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,15,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 14:12:19,24751,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,15,biller,0,,Indian Breads,
2023-05-12,2023-05-12 14:12:19,24751,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,15,biller,0,,Non Veg Tandoor,
2023-05-12,2023-05-12 14:12:19,24751,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,15,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-12,2023-05-12 14:12:19,24751,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,15,biller,0,,Indian Breads,
2023-05-12,2023-05-12 14:12:19,24751,Kumpo Fish Dry,199.00,2.00,398.00,0.00,19.90,417.90,15,biller,0,,NON VEG STARTERS FISH,
2023-05-12,2023-05-12 14:12:19,24751,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,15,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 14:12:19,24751,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,15,biller,0,,Non Veg Tandoor,
2023-05-12,2023-05-12 14:12:19,24751,Fresh Lemon Juice,35.00,2.00,70.00,0.00,3.50,73.50,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Venilla Scoop,80.00,1.00,80.00,0.00,4.00,84.00,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Gulab Jamun,50.00,1.00,50.00,0.00,2.50,52.50,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Lemon Soda,50.00,5.00,250.00,0.00,12.50,262.50,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Mint Lime Soda,55.00,1.00,55.00,0.00,2.76,57.76,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 14:12:19,24751,Butterscotch Milk Shake,110.00,2.00,220.00,0.00,11.00,231.00,15,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 13:24:34,24750,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,11,biller,0,,VEG BIRYANI & RICE,
2023-05-12,2023-05-12 13:24:34,24750,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,11,biller,0,,Indian Breads,
2023-05-12,2023-05-12 13:09:32,24749,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,9,biller,0,,NON VEG BRIYANI & RICE,
2023-05-12,2023-05-12 12:24:21,24748,Chicken Chettinad,170.00,1.00,170.00,8.50,8.08,169.58,49,biller,0,,Non Veg Gravy,
2023-05-12,2023-05-12 06:43:36,24747,Mineral Water,20.00,1.00,20.00,1.00,0.96,19.96,50,biller,0,,Deserts & Mocktails,
2023-05-12,2023-05-12 06:43:36,24747,Soft Drink 600ml,40.00,1.00,40.00,2.00,1.90,39.90,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 22:58:24,24746,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,50,biller,0,,Non Veg Tandoor,
2023-05-11,2023-05-11 22:58:24,24746,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 22:16:46,24745,Baby Corn 65,160.00,1.00,160.00,0.00,8.00,168.00,11,biller,0,,Veg Starters,
2023-05-11,2023-05-11 22:16:46,24745,Chapathi (2 No),50.00,2.00,100.00,0.00,5.00,105.00,11,biller,0,,Indian Breads,
2023-05-11,2023-05-11 22:16:46,24745,Kadai Vegetables,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 22:16:46,24745,Fresh Lemon Juice,35.00,2.00,70.00,0.00,3.50,73.50,11,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 22:15:23,24744,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,1,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 22:15:23,24744,Kadai Paneer,150.00,1.00,150.00,0.00,7.50,157.50,1,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 22:15:23,24744,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 22:15:23,24744,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,1,biller,0,,Indian Breads,
2023-05-11,2023-05-11 22:15:23,24744,Chapathi (2 No),50.00,2.00,100.00,0.00,5.00,105.00,1,biller,0,,Indian Breads,
2023-05-11,2023-05-11 22:15:23,24744,Oreo Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,1,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 22:00:35,24743,Pichipotta Kozhivaruval,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 22:00:35,24743,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 21:55:47,24742,Schezwan Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,2,biller,0,,VEG BIRYANI & RICE,
2023-05-11,2023-05-11 21:53:20,24741,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 21:53:20,24741,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 21:53:20,24741,Pichipotta Kozhivaruval,160.00,1.00,160.00,0.00,8.00,168.00,12,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 21:53:20,24741,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,12,biller,0,,Non Veg Tandoor,
2023-05-11,2023-05-11 21:53:20,24741,Naan,50.00,2.00,100.00,0.00,5.00,105.00,12,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:53:20,24741,Chocolate Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,12,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 21:53:20,24741,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,12,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 21:43:18,24740,Schezwan Paneer,150.00,1.00,150.00,0.00,7.50,157.50,3,biller,0,,Veg Starters,
2023-05-11,2023-05-11 21:43:18,24740,Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 21:43:18,24740,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,3,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:43:18,24740,Naan,50.00,2.00,100.00,0.00,5.00,105.00,3,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:43:18,24740,Egg Bhurji Masala,150.00,1.00,150.00,0.00,7.50,157.50,3,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 21:43:18,24740,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 21:43:18,24740,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 21:43:18,24740,Naan,50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:17:30,24739,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,10,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:17:30,24739,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,10,biller,0,,Indian Breads,
2023-05-11,2023-05-11 21:17:30,24739,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 21:17:30,24739,Kadai Paneer,150.00,1.00,150.00,0.00,7.50,157.50,10,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 21:17:30,24739,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,10,biller,0,,Non Veg Tandoor,
2023-05-11,2023-05-11 21:17:30,24739,Tea,20.00,1.00,20.00,0.00,1.00,21.00,10,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 21:17:30,24739,Butter Scotch Scoop,80.00,1.00,80.00,0.00,4.00,84.00,10,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 21:17:30,24739,Chocolate Scoop,80.00,1.00,80.00,0.00,4.00,84.00,10,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 20:40:20,24738,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 20:40:20,24738,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 20:40:20,24738,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,2,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 20:34:38,24737,Mineral Water,20.00,1.00,20.00,1.00,0.96,19.96,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 20:34:38,24737,Butter Scotch Scoop,80.00,1.00,80.00,4.00,3.80,79.80,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 20:32:45,24736,Vegetable Pepper Soup,80.00,1.00,80.00,0.00,4.00,84.00,4,biller,0,,Veg Soup,
2023-05-11,2023-05-11 20:32:45,24736,Pepper Garlic Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,4,biller,0,,Non Veg Soup,
2023-05-11,2023-05-11 20:32:45,24736,Pichipotta Kozhivaruval,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 20:32:45,24736,Schezwan Mushroom,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,Veg Starters,
2023-05-11,2023-05-11 20:32:45,24736,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 19:38:48,24735,Chicken Fried Rice,160.00,2.00,320.00,0.00,16.00,336.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 19:38:48,24735,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 18:51:34,24734,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 18:45:16,24733,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,48.00,13.60,285.60,50,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 17:05:25,24732,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 15:43:03,24731,Fresh Lemon Juice,35.00,2.00,70.00,0.00,3.50,73.50,1,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 15:29:36,24730,Jeera Rice,130.00,2.00,260.00,0.00,13.00,273.00,3,biller,0,,VEG BIRYANI & RICE,
2023-05-11,2023-05-11 15:29:36,24730,Dal Tudka,140.00,2.00,280.00,0.00,14.00,294.00,3,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 15:29:36,24730,Veg Kuruma,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 15:29:36,24730,Chicken Pallipalayam,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 15:29:36,24730,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 15:29:36,24730,Jeera Rice,130.00,1.00,130.00,0.00,6.50,136.50,3,biller,0,,VEG BIRYANI & RICE,
2023-05-11,2023-05-11 15:29:36,24730,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 15:00:31,24729,Fresh Lemon Juice,35.00,2.00,70.00,0.00,3.50,73.50,2,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 15:00:31,24729,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,2,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:24:44,24728,French Fries,100.00,1.00,100.00,0.00,5.00,105.00,50,biller,0,,Veg Starters,
2023-05-11,2023-05-11 14:11:40,24727,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 14:11:40,24727,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 14:11:40,24727,Lemon Soda,50.00,2.00,100.00,0.00,5.00,105.00,2,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:10:36,24726,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:04:03,24725,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,16,biller,0,,Non Veg Soup,
2023-05-11,2023-05-11 14:04:03,24725,Pepper Garlic Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,16,biller,0,,Non Veg Soup,
2023-05-11,2023-05-11 14:04:03,24725,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,16,biller,0,,Non Veg Tandoor,
2023-05-11,2023-05-11 14:04:03,24725,Dragon Prawns,199.00,1.00,199.00,0.00,9.94,208.94,16,biller,0,,NON VEG STARTERS FISH,
2023-05-11,2023-05-11 14:04:03,24725,Fish 65,199.00,1.00,199.00,0.00,9.94,208.94,16,biller,0,,NON VEG STARTERS FISH,
2023-05-11,2023-05-11 14:04:03,24725,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,16,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 14:04:03,24725,Chicken Roast,160.00,1.00,160.00,0.00,8.00,168.00,16,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 14:04:03,24725,Chicken Biriyani With Raitha And Gravy,160.00,4.00,640.00,0.00,32.00,672.00,16,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 14:04:03,24725,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,16,biller,0,,Non Veg Tandoor,
2023-05-11,2023-05-11 14:04:03,24725,Chicken Pallipalayam,160.00,1.00,160.00,0.00,8.00,168.00,16,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-11,2023-05-11 14:04:03,24725,Romali Roti (1 No),50.00,3.00,150.00,0.00,7.50,157.50,16,biller,0,,Indian Breads,
2023-05-11,2023-05-11 14:04:03,24725,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,16,biller,0,,Indian Breads,
2023-05-11,2023-05-11 14:04:03,24725,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,16,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 14:04:03,24725,Mint Lime Soda,55.00,3.00,165.00,0.00,8.26,173.26,16,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:04:03,24725,Lemon Soda,50.00,3.00,150.00,0.00,7.50,157.50,16,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:04:03,24725,Blue Lagoon,99.00,2.00,198.00,0.00,9.90,207.90,16,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 14:04:03,24725,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,16,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 13:59:14,24724,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,14,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 13:59:14,24724,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,14,biller,0,,Non Veg Gravy,
2023-05-11,2023-05-11 13:59:14,24724,Romali Roti (1 No),50.00,4.00,200.00,0.00,10.00,210.00,14,biller,0,,Indian Breads,
2023-05-11,2023-05-11 13:59:14,24724,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,14,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 13:59:14,24724,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,14,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 13:39:26,24723,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,10,biller,0,,Indian Breads,
2023-05-11,2023-05-11 13:39:26,24723,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,10,biller,0,,Veg Gravy,
2023-05-11,2023-05-11 13:39:26,24723,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,10,biller,0,,Indian Breads,
2023-05-11,2023-05-11 12:55:58,24722,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 12:55:58,24722,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,2,biller,0,,Deserts & Mocktails,
2023-05-11,2023-05-11 12:49:55,24721,Schezwan Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,4,biller,0,,VEG BIRYANI & RICE,
2023-05-11,2023-05-11 12:35:37,24720,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-05-11,2023-05-11 12:35:37,24720,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,3,biller,0,,Deserts & Mocktails,
2023-05-10,2023-05-10 23:02:33,24719,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,1,biller,0,,Non Veg Tandoor,
2023-05-10,2023-05-10 23:02:33,24719,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,1,biller,0,,Non Veg Gravy,
2023-05-10,2023-05-10 23:02:33,24719,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,1,biller,0,,Veg Gravy,
2023-05-10,2023-05-10 23:02:33,24719,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-05-10,2023-05-10 23:02:33,24719,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,1,biller,0,,Indian Breads,
2023-05-10,2023-05-10 23:02:33,24719,Romali Roti (1 No),50.00,3.00,150.00,0.00,7.50,157.50,1,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:45:29,24718,Butter Naan,60.00,3.00,180.00,0.00,9.00,189.00,9,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:45:29,24718,Roti,40.00,2.00,80.00,0.00,4.00,84.00,9,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:45:29,24718,Green Peas  Masala,150.00,1.00,150.00,0.00,7.50,157.50,9,biller,0,,Veg Gravy,
2023-05-10,2023-05-10 22:45:29,24718,Dal Tudka,140.00,2.00,280.00,0.00,14.00,294.00,9,biller,0,,Veg Gravy,
2023-05-10,2023-05-10 22:45:29,24718,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,9,biller,0,,Non Veg Tandoor,
2023-05-10,2023-05-10 22:45:29,24718,Jeera Peas Pulao,130.00,1.00,130.00,0.00,6.50,136.50,9,biller,0,,VEG BIRYANI & RICE,
2023-05-10,2023-05-10 22:45:29,24718,Paneer- 65,140.00,1.00,140.00,0.00,7.00,147.00,9,biller,0,,Veg Starters,
2023-05-10,2023-05-10 22:45:29,24718,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,9,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:06:34,24717,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,11,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:06:34,24717,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,11,biller,0,,NON VEG BRIYANI & RICE,
2023-05-10,2023-05-10 22:06:34,24717,Egg Bhurji Masala,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Non Veg Gravy,
2023-05-10,2023-05-10 22:06:34,24717,Butter Kulcha,60.00,1.00,60.00,0.00,3.00,63.00,11,biller,0,,Indian Breads,
2023-05-10,2023-05-10 22:06:34,24717,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,11,biller,0,,Deserts & Mocktails,
2023-05-10,2023-05-10 19:06:02,24716,Chilly Chicken Dry,190.00,1.00,190.00,0.00,9.50,199.50,2,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-10,2023-05-10 19:06:02,24716,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,2,biller,0,,Indian Breads,
2023-05-10,2023-05-10 19:06:02,24716,Manchurian Gravy (Babycorn),150.00,1.00,150.00,0.00,7.50,157.50,2,biller,0,Babycorn,Veg Gravy,
2023-05-10,2023-05-10 19:06:02,24716,Gobi- 65,120.00,1.00,120.00,0.00,6.00,126.00,2,biller,0,,Veg Starters,
2023-05-10,2023-05-10 19:06:02,24716,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,2,biller,0,,Deserts & Mocktails,
2023-05-10,2023-05-10 15:46:03,24715,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,5,biller,0,,NON VEG BRIYANI & RICE,
2023-05-10,2023-05-10 15:46:03,24715,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,5,biller,0,,Non Veg Gravy,
2023-05-10,2023-05-10 15:46:03,24715,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,5,biller,0,,Deserts & Mocktails,
2023-05-10,2023-05-10 15:13:56,24714,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-05-10,2023-05-10 15:13:56,24714,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Indian Breads,
2023-05-10,2023-05-10 15:13:56,24714,Chicken Chettinad,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
